applicant_id,name,email,phone,ip_address,university,department_applied,gpa,age,graduation_year,cover_letter_length,submission_time,ground_truth_fraud,fraud_type,is_duplicate_email,is_duplicate_phone,name_similarity_max,submissions_same_ip,min_gap_seconds_same_ip,gpa_invalid,age_invalid,grad_year_invalid,short_cover_letter,rule_based_flag,iso_pred,iso_anomaly,iso_score,cluster,kmeans_distance,kmeans_anomaly,votes,alert,alert_reason,pca1,pca2,alert_reason_short
APP00931,Amna Abbasi,amna.abbasi419@yahoo.com,302334575,71.160.32.113,LUMS,Marketing,2.85,23,2025,244,2026-09-04 23:07:15.588848,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.21497033132338633,0,1.31281649928506,0,0,0,combination of weak signals,0.27969244516167613,-0.8859129168327456,combination of weak signals
APP00947,Adeel Malik,adeel.malik305@yahoo.com,376722997,13.218.146.83,Karachi University,Marketing,3.17,24,2025,155,2026-09-04 23:14:00.322102,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2306238185665332,0,1.0725998074677359,0,0,0,combination of weak signals,0.052585231442636174,-0.4806530561664339,combination of weak signals
APP00437,Mahnoor Aslam,mahnoor.aslam454@outlook.com,343549416,200.96.54.34,LUMS,Data Science,3.18,24,2026,220,2026-09-05 00:00:39.689276,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.19866239489740706,0,1.266213024728626,0,0,0,combination of weak signals,0.38755444371309483,-0.9232815517095646,combination of weak signals
APP00704,Maha Mughal,maha.mughal931@yahoo.com,377900102,196.62.188.20,NUST,HR,3.29,22,2025,64,2026-09-05 00:25:35.006215,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.15167628681360812,0,2.002495515070079,0,0,0,combination of weak signals,-0.17962551516896647,-0.06628623233908147,combination of weak signals
APP00565,Yasir Dar,yasir.dar906@outlook.com,329245659,111.68.159.184,Karachi University,Finance,3.27,22,2024,115,2026-09-05 01:05:45.607824,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.18665379569187812,0,1.5299563786453172,0,0,0,combination of weak signals,0.11961896685355329,-0.44516598575492716,combination of weak signals
APP00556,Kashif Baig,kashif.baig418@yahoo.com,316272748,32.238.56.134,LUMS,Finance,2.84,24,2024,143,2026-09-05 01:07:18.503574,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22758411680752783,0,1.1524516760425862,0,0,0,combination of weak signals,0.021964034087259998,-0.4260112772001896,combination of weak signals
APP00102,Komal Qureshi,komal.qureshi827@yahoo.com,361440466,156.136.14.47,COMSATS,Graphic Design,3.15,23,2025,112,2026-09-05 04:18:13.696970,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.21350416848263293,0,1.437888743074592,0,0,0,combination of weak signals,-0.05714072574746178,-0.2848533482040586,combination of weak signals
APP00447,Nida Saleem,nida.saleem167@yahoo.com,324000886,197.26.214.79,COMSATS,Graphic Design,3.23,24,2026,186,2026-09-05 04:22:06.497140,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.20311860877346594,0,0.4134969475963082,0,0,0,combination of weak signals,0.24197546514399126,-0.7174537196034176,combination of weak signals
APP00942,Mariam Gill,mariam.gill648@hotmail.com,334018484,117.7.85.31,Karachi University,Marketing,3.37,20,2024,150,2026-09-05 04:42:34.805588,0,none,0,0,72.72727272727273,1,9999.0,0,0,0,0,0,1,0,-0.12043277812697384,0,1.9947027380548146,0,0,0,combination of weak signals,0.2704232991141899,-0.6578659111856151,combination of weak signals
APP00833,Saad Chaudhry,saad.chaudhry559@gmail.com,328884747,38.109.163.146,Virtual University of Pakistan,HR,3.74,23,2024,99,2026-09-05 05:00:56.048722,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2049036658130925,0,1.580475317508121,0,0,0,combination of weak signals,-0.0903136895491193,-0.22565808765729398,combination of weak signals
BOT0004,Talha Ahmed,talha.ahmed4@yahoo.com,382809511,191.137.46.132,Karachi University,Finance,3.55,28,2025,33,2026-09-05 06:53:55.580287,1,rapid_bot_submission,0,0,85.71428571428572,9,15.0,0,0,0,1,1,-1,1,0.028956982638737028,1,1.1302701422940098,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.757319180215371,4.487740883885243,rapid submissions from same IP
BOT0006,Ayesha Siddiqui,ayesha.siddiqui6@outlook.com,326806635,191.137.46.132,Punjab University,Finance,2.33,19,2027,19,2026-09-05 06:54:10.187653,1,rapid_bot_submission,0,0,100.0,9,1.0,0,0,0,1,1,-1,1,0.005329752851283565,1,1.2686844033214835,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.917924252580604,4.660984930221566,rapid submissions from same IP
BOT0008,Adeel Javed,adeel.javed8@gmail.com,373673110,191.137.46.132,UET Lahore,Data Science,2.94,29,2025,37,2026-09-05 06:54:11.214907,1,rapid_bot_submission,0,0,100.0,9,1.0,0,0,0,1,1,1,0,-0.0021543651352233795,1,1.2620479661464936,1,2,1,rapid submissions from same IP; suspiciously short cover letter,-3.87199245654754,4.5790222617722,rapid submissions from same IP
BOT0000,Noor Ahmed,noor.ahmed0@gmail.com,384127701,191.137.46.132,Punjab University,Software Engineering,2.93,24,2024,33,2026-09-05 06:54:25.275460,1,rapid_bot_submission,0,0,78.26086956521739,9,14.0,0,0,0,1,1,-1,1,0.04777351610790537,1,1.7251699365747406,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.69459115870495,4.433426731198804,rapid submissions from same IP
BOT0002,Bilal Sheikh,bilal.sheikh2@outlook.com,343730418,191.137.46.132,Punjab University,HR,2.37,19,2025,40,2026-09-05 06:54:45.565145,1,rapid_bot_submission,0,0,100.0,9,3.0,0,0,0,1,1,1,0,-0.002569502663588019,1,1.2655363366988763,1,2,1,rapid submissions from same IP; suspiciously short cover letter,-3.863752658667672,4.564684140185399,rapid submissions from same IP
BOT0001,Fahad Riaz,fahad.riaz1@gmail.com,352755114,191.137.46.132,UET Lahore,Data Science,2.32,26,2024,25,2026-09-05 06:54:48.223009,1,rapid_bot_submission,0,0,90.0,9,2.0,0,0,0,1,1,-1,1,0.004923943592971547,1,0.9439030614661535,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.8177692080013186,4.55999910591117,rapid submissions from same IP
BOT0003,Fahad Gill,fahad.gill3@hotmail.com,368945220,191.137.46.132,FAST-NUCES,Marketing,3.45,28,2024,30,2026-09-05 06:54:50.830344,1,rapid_bot_submission,0,0,100.0,9,1.0,0,0,0,1,1,1,0,-0.008798878892366302,1,1.2582130569813983,1,2,1,rapid submissions from same IP; suspiciously short cover letter,-3.8898548216715096,4.610896632835842,rapid submissions from same IP
BOT0007,Sana Iqbal,sana.iqbal7@outlook.com,314096967,191.137.46.132,FAST-NUCES,Software Engineering,2.87,30,2023,19,2026-09-05 06:54:51.353751,1,rapid_bot_submission,0,0,85.71428571428572,9,1.0,0,0,0,1,1,-1,1,0.025492294079308087,1,1.146157094056754,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.797135400250482,4.556233363929203,rapid submissions from same IP
BOT0005,Kiran Sheikh,kiran.sheikh5@outlook.com,399792694,191.137.46.132,FAST-NUCES,HR,3.5,21,2027,25,2026-09-05 06:55:00.181498,1,rapid_bot_submission,0,0,83.33333333333334,9,9.0,0,0,0,1,1,-1,1,0.015664989689327058,1,1.3002881635768806,1,3,1,rapid submissions from same IP; suspiciously short cover letter,-3.759355332020342,4.508743172683063,rapid submissions from same IP
APP00106,Arslan Soomro,arslan.soomro47@outlook.com,337631419,154.28.3.53,COMSATS,Software Engineering,3.36,24,2026,221,2026-09-05 07:26:08.671322,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22611265188081758,0,1.1207605098429814,0,0,0,combination of weak signals,0.22100181689720513,-0.7811828404807775,combination of weak signals
APP00446,Salman Chaudhry,salman.chaudhry88@outlook.com,387443916,187.81.193.141,Karachi University,Data Science,3.13,19,2026,134,2026-09-05 10:29:33.678926,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22687839504770413,0,1.2252165127408619,0,0,0,combination of weak signals,-0.0010018639292721384,-0.3850299429755064,combination of weak signals
INC020,Amna Baig,amna.baig465@yahoo.com,395409130,140.225.60.191,COMSATS,Graphic Design,0.1,60,2030,156,2026-09-05 10:55:34.810970,1,inconsistent_data,0,0,88.88888888888889,1,9999.0,1,1,1,0,1,-1,1,0.11054587922772252,2,0.18996481142681054,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.518326661007665,6.121756872824435,GPA out of valid range
APP00348,Ibrahim Awan,ibrahim.awan284@hotmail.com,353253277,174.169.245.119,Punjab University,Marketing,3.91,22,2026,191,2026-09-05 11:33:57.304088,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2337193038906379,0,0.990413437613168,0,0,0,combination of weak signals,0.1444488235087647,-0.6445783930651667,combination of weak signals
APP00289,Yasir Javed,yasir.javed168@outlook.com,342516524,73.14.197.13,LUMS,HR,2.82,26,2025,160,2026-09-05 13:13:01.222239,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.19565078502591232,0,1.3858206171944993,0,0,0,combination of weak signals,0.24915318678509837,-0.662825021470457,combination of weak signals
APP00783,Sana Farooq,sana.farooq786@outlook.com,315421311,180.126.219.51,Punjab University,Graphic Design,2.41,24,2025,206,2026-09-05 14:46:37.859606,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.19806602149800512,0,0.5199034402133312,0,0,0,combination of weak signals,0.2930107940696182,-0.8085233512138248,combination of weak signals
APP00917,Arslan Soomro,arslan.soomro666@yahoo.com,358239629,123.155.116.6,Virtual University of Pakistan,Data Science,3.04,22,2024,232,2026-09-05 14:51:40.991243,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22161805752155994,0,1.2049356491340115,0,0,0,combination of weak signals,0.24907124780629997,-0.8312711378665013,combination of weak signals
APP00591,Noor Raza,noor.raza982@gmail.com,353854188,146.60.7.184,IBA Karachi,Finance,2.85,25,2026,77,2026-09-05 16:13:26.595503,0,none,0,0,70.58823529411764,1,9999.0,0,0,0,0,0,1,0,-0.05724406856666653,0,2.6618975067763384,0,0,0,combination of weak signals,0.10223037990058975,-0.34114648231129846,combination of weak signals
APP00488,Ahmed Mughal,ahmed.mughal619@gmail.com,323535634,169.228.189.207,LUMS,Marketing,2.74,20,2026,262,2026-09-05 16:26:11.990551,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.16561034461090435,0,1.752335123678648,0,0,0,combination of weak signals,0.5094333643057959,-1.1272801426835333,combination of weak signals
APP00883,Sidra Abbasi,sidra.abbasi374@outlook.com,371227516,212.180.154.182,UET Lahore,HR,3.06,19,2023,275,2026-09-05 16:29:08.827560,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.18915185038628768,0,1.6448561341229242,0,0,0,combination of weak signals,0.35879720499639794,-1.0270708458288769,combination of weak signals
INC014,Sidra Sheikh,sidra.sheikh510@gmail.com,336134915,104.191.135.160,UET Lahore,Data Science,5.0,16,2029,104,2026-09-05 18:34:21.214175,1,inconsistent_data,0,0,100.0,1,9999.0,1,1,1,0,1,-1,1,0.09693388186785168,2,1.290014002720379,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.291687920655384,6.44001135546111,GPA out of valid range
APP00221,Hamza Siddiqui,hamza.siddiqui815@gmail.com,335900455,9.140.115.138,COMSATS,Software Engineering,3.37,25,2025,158,2026-09-05 19:07:06.670851,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2314609845205265,0,1.056180445583045,0,0,0,combination of weak signals,0.060240530781480214,-0.494313500907995,combination of weak signals
APP00553,Omar Sheikh,omar.sheikh30@outlook.com,313442040,217.142.178.91,LUMS,HR,3.45,21,2026,195,2026-09-05 19:50:51.709276,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.2080769516227982,0,0.9733150895429288,0,0,0,combination of weak signals,0.3083871558958638,-0.7961124946684368,combination of weak signals
APP00653,Momina Khan,momina.khan649@hotmail.com,331312439,69.51.126.196,IBA Karachi,Graphic Design,3.02,21,2025,220,2026-09-05 20:17:45.244931,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22599509025106973,0,1.1139260930153816,0,0,0,combination of weak signals,0.2184500504509238,-0.7766293589002571,combination of weak signals
APP00940,Mahnoor Javed,mahnoor.javed361@gmail.com,389483289,20.185.247.155,FAST-NUCES,Finance,3.23,21,2026,229,2026-09-05 20:25:30.573508,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22301611433954566,0,1.1804367938624638,0,0,0,combination of weak signals,0.24141594846745593,-0.8176106931249403,combination of weak signals
APP00451,Faizan Nawaz,faizan.nawaz51@gmail.com,317995376,46.82.145.157,Bahria University,HR,2.38,19,2025,210,2026-09-05 20:46:33.800301,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.20843927640917564,0,0.8821588125128725,0,0,0,combination of weak signals,0.3338527137065861,-0.8533047037694764,combination of weak signals
APP00296,Yasir Khalid,yasir.khalid970@yahoo.com,352498202,57.181.114.191,COMSATS,Finance,2.7,23,2026,166,2026-09-05 23:46:34.002011,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.19598438295563053,0,1.366381746786258,0,0,0,combination of weak signals,0.2644637854627865,-0.690145910953579,combination of weak signals
APP00522,Ali Abbasi,ali.abbasi166@outlook.com,371409590,117.237.70.224,Karachi University,Software Engineering,2.92,24,2025,198,2026-09-06 02:13:59.866538,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2316922773919195,0,1.0056159976066603,0,0,0,combination of weak signals,0.16231118863273414,-0.6764527641288092,combination of weak signals
APP00413,Iqra Awan,iqra.awan951@hotmail.com,318852729,206.31.184.143,Karachi University,Marketing,3.18,21,2025,162,2026-09-06 02:36:20.677145,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23077348136411202,0,1.036726792139206,0,0,0,combination of weak signals,0.07044759656660561,-0.5125274272300764,combination of weak signals
APP00224,Fatima Chaudhry,fatima.chaudhry795@gmail.com,334521171,208.179.219.43,Bahria University,Software Engineering,3.03,22,2024,130,2026-09-06 03:01:36.022387,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22438320477393492,0,1.260550250546861,0,0,0,combination of weak signals,-0.011208929714397523,-0.366816016653425,combination of weak signals
APP00692,Rayyan Soomro,rayyan.soomro887@yahoo.com,364818133,59.107.242.60,IBA Karachi,HR,2.89,21,2026,135,2026-09-06 03:27:33.545846,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22579876326968096,0,1.2166549873530519,0,0,0,combination of weak signals,0.0015499025170092222,-0.3895834245560268,combination of weak signals
APP00116,Shayan Niazi,shayan.niazi373@yahoo.com,355746166,100.209.173.174,Bahria University,Data Science,3.06,21,2025,225,2026-09-06 05:25:38.499911,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22360943714354675,0,1.1495225491520513,0,0,0,combination of weak signals,0.23120888268233053,-0.7993967668028589,combination of weak signals
APP00404,Talha Baig,talha.baig909@outlook.com,304653880,29.120.222.84,Virtual University of Pakistan,Software Engineering,3.22,20,2026,248,2026-09-06 10:07:38.586606,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2129943179883983,0,1.3518462068451316,0,0,0,combination of weak signals,0.28989951094680155,-0.904126843154827,combination of weak signals
INC010,Fahad Mughal,fahad.mughal124@yahoo.com,377012792,192.162.212.49,FAST-NUCES,Data Science,5.0,16,2030,120,2026-09-06 12:48:45.104181,1,inconsistent_data,0,0,100.0,1,9999.0,1,1,1,0,1,-1,1,0.09528738822409133,2,1.158908627097249,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.332516183795885,6.3671556501727835,GPA out of valid range
APP00227,Junaid Rehman,junaid.rehman146@hotmail.com,395508325,161.212.192.116,NUST,Graphic Design,3.36,26,2026,193,2026-09-06 12:55:51.241471,0,none,0,0,75.0,1,9999.0,0,0,0,0,0,1,0,-0.1583984319387266,0,1.6939654427967943,0,0,0,combination of weak signals,0.3609328479790412,-0.8370005972378419,combination of weak signals
APP00492,Shayan Dar,shayan.dar100@gmail.com,386936250,217.221.139.86,COMSATS,Marketing,3.02,24,2025,40,2026-09-06 14:04:35.344723,0,none,0,0,100.0,1,9999.0,0,0,0,1,0,-1,1,0.022487995760215762,1,4.34041345376525,1,2,1,suspiciously short cover letter,-1.4031395059956215,1.5779821397320566,suspiciously short cover letter
APP00063,Hina Ahmed,hina.ahmed296@yahoo.com,348617381,19.119.135.202,Bahria University,Graphic Design,3.95,24,2026,150,2026-09-06 14:59:15.373308,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.2071047352409795,0,1.0810860936166853,0,0,0,combination of weak signals,0.1935576658132032,-0.5912058235450208,combination of weak signals
APP00911,Sana Dar,sana.dar195@hotmail.com,338947918,129.180.182.159,IBA Karachi,Software Engineering,2.78,19,2025,192,2026-09-06 15:52:04.272855,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23236914764634864,0,0.9919635513547512,0,0,0,combination of weak signals,0.14700058995504606,-0.6491318746456871,combination of weak signals
APP00847,Usman Awan,usman.awan746@hotmail.com,327763214,82.81.223.60,NUST,Graphic Design,3.44,22,2026,131,2026-09-06 16:19:31.191182,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.19742125050091452,0,1.388834810885154,0,0,0,combination of weak signals,0.16044722999405486,-0.5180216910432529,combination of weak signals
APP00846,Shahzaib Yousaf,shahzaib.yousaf344@outlook.com,328214533,62.200.98.158,Karachi University,Data Science,3.54,20,2026,184,2026-09-06 17:31:41.262792,0,none,0,0,76.92307692307692,1,9999.0,0,0,0,0,0,1,0,-0.18117288053538394,0,1.4836201105991622,0,0,0,combination of weak signals,0.3217069121488388,-0.7819180906276483,combination of weak signals
APP00365,Salman Mughal,salman.mughal592@gmail.com,382976835,134.3.192.168,FAST-NUCES,Graphic Design,3.04,19,2026,128,2026-09-06 18:21:14.242193,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2217581964494359,0,1.278838051005811,0,0,0,combination of weak signals,-0.016312462606960225,-0.3577090534923843,combination of weak signals
APP00572,Uzma Saleem,uzma.saleem861@gmail.com,384591668,74.135.24.77,Bahria University,Finance,2.86,24,2024,238,2026-09-06 21:42:54.983428,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.1908036716272249,0,0.8827351960868202,0,0,0,combination of weak signals,0.37466732035062134,-0.9542347617904762,combination of weak signals
APP00915,Noor Baig,noor.baig910@outlook.com,303336875,53.168.31.61,Punjab University,Data Science,2.96,20,2025,198,2026-09-06 22:00:32.491489,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.17514652900477568,0,1.574690693258199,0,0,0,combination of weak signals,0.3636259425162711,-0.8510387079494134,combination of weak signals
APP00936,Hina Niazi,hina.niazi165@gmail.com,351748441,75.76.13.28,Bahria University,Software Engineering,2.7,21,2026,190,2026-09-06 23:49:41.148564,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23402916026173115,0,0.9890735830879791,0,0,0,combination of weak signals,0.14189705706248334,-0.6400249114846464,combination of weak signals
APP00261,Arslan Javed,arslan.javed398@outlook.com,344016809,7.163.112.8,COMSATS,Data Science,3.03,23,2025,85,2026-09-06 23:56:59.192351,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.16345021791865827,0,1.7298854495806284,0,0,0,combination of weak signals,0.02769284680491554,-0.29522952081119763,combination of weak signals
APP00567,Amna Khalid,amna.khalid329@outlook.com,301472228,152.23.65.215,UET Lahore,Marketing,2.9,21,2025,150,2026-09-07 02:29:35.662059,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23091223320883447,0,1.1032404116722234,0,0,0,combination of weak signals,0.039826399211229435,-0.45788564826383216,combination of weak signals
APP00311,Ahmed Saleem,ahmed.saleem680@yahoo.com,326514013,92.224.137.225,NUST,Marketing,2.84,19,2025,133,2026-09-07 02:43:17.776501,0,none,0,0,69.56521739130434,1,9999.0,0,0,0,0,0,1,0,-0.09217064259745483,0,2.3884133878298806,0,0,0,combination of weak signals,0.25377914197992424,-0.6036428417569758,combination of weak signals
APP00730,Talha Soomro,talha.soomro601@hotmail.com,347905652,193.45.55.163,Bahria University,Marketing,2.81,23,2026,176,2026-09-07 03:07:57.223687,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.20365206288975118,0,0.429444490403715,0,0,0,combination of weak signals,0.2164578006811778,-0.6719189037982141,combination of weak signals
APP00520,Fahad Raza,fahad.raza428@gmail.com,301672073,121.17.217.136,Karachi University,Finance,3.1,23,2026,42,2026-09-07 04:14:49.171100,0,none,0,0,100.0,1,9999.0,0,0,0,1,0,-1,1,0.026896357469514687,1,4.3414583549500545,1,2,1,suspiciously short cover letter,-1.398035973103059,1.5688751765710158,suspiciously short cover letter
APP00895,Fahad Soomro,fahad.soomro131@outlook.com,395921482,14.201.64.104,Virtual University of Pakistan,Finance,3.95,24,2024,106,2026-09-07 04:19:41.738518,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20929640073371109,0,1.5024399280581513,0,0,0,combination of weak signals,-0.07245132442514987,-0.25753245872093644,combination of weak signals
APP00476,Asma Khalid,asma.khalid336@hotmail.com,372031500,24.111.71.228,Bahria University,Graphic Design,3.06,22,2026,112,2026-09-07 05:13:32.179227,0,none,0,0,90.9090909090909,1,9999.0,0,0,0,0,0,1,0,-0.17713630694395843,0,1.0481246288362323,0,0,0,combination of weak signals,0.019724907553525056,-0.351513435844653,combination of weak signals
APP00711,Omar Dar,omar.dar226@gmail.com,313816607,186.85.22.107,IBA Karachi,Data Science,3.19,19,2026,129,2026-09-07 05:23:30.470380,0,none,0,0,77.77777777777779,1,9999.0,0,0,0,0,0,1,0,-0.1799320417466886,0,1.606007231780319,0,0,0,combination of weak signals,0.1741330741306222,-0.5252094159721351,combination of weak signals
APP00627,Hina Butt,hina.butt781@hotmail.com,389361613,188.50.78.166,UET Lahore,Marketing,2.56,19,2025,212,2026-09-07 06:24:55.490492,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.20280811216558953,0,1.2232161919732005,0,0,0,combination of weak signals,0.36714031214284404,-0.8868536990654017,combination of weak signals
APP00251,Farah Riaz,farah.riaz718@hotmail.com,358691649,192.43.48.130,LUMS,Graphic Design,3.38,22,2025,218,2026-09-07 06:36:27.180095,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22657775579776546,0,1.1007033373087471,0,0,0,combination of weak signals,0.2133465175583611,-0.7675223957392163,combination of weak signals
APP00142,Waleed Anwar,waleed.anwar627@yahoo.com,312103070,80.203.245.135,Karachi University,Finance,2.35,21,2025,280,2026-09-07 10:14:20.621219,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.16032844111354216,0,1.449457172057248,0,0,0,combination of weak signals,0.48184151109443796,-1.1454809881723311,combination of weak signals
APP00909,Yasir Baig,yasir.baig259@yahoo.com,378340281,174.146.115.52,LUMS,Finance,2.96,22,2026,207,2026-09-07 10:15:58.215948,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2309497441748498,0,1.0395035135646649,0,0,0,combination of weak signals,0.18527708664926626,-0.7174340983534924,combination of weak signals
APP00668,Fahad Anwar,fahad.anwar861@outlook.com,345146548,28.242.122.246,UET Lahore,Data Science,3.2,20,2026,62,2026-09-07 14:38:23.820707,0,none,0,0,85.71428571428572,1,9999.0,0,0,0,0,0,1,0,-0.13085793195057122,0,1.8540947462462505,0,0,0,combination of weak signals,-0.06394019573140707,-0.16193083547040327,combination of weak signals
APP00576,Ibrahim Dar,ibrahim.dar865@outlook.com,367883025,82.32.104.217,Karachi University,Marketing,3.9,28,2025,169,2026-09-07 18:39:07.768832,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.2125651146871913,0,0.8286803075408526,0,0,0,combination of weak signals,0.22923028940905085,-0.6666119589681418,combination of weak signals
APP00229,Areeba Javed,areeba.javed815@gmail.com,387672565,56.219.108.127,COMSATS,Marketing,3.34,22,2026,191,2026-09-07 19:20:22.842906,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2337193038906379,0,0.990413437613168,0,0,0,combination of weak signals,0.1444488235087647,-0.6445783930651667,combination of weak signals
DUP0003,Mariam Bhatti,mariam.bhatti3@outlook.com,332247391,11.99.3.126,UET Lahore,Data Science,3.12,26,2026,198,2026-09-07 19:31:55.320411,1,duplicate_identity,0,0,100.0,4,307.0,0,0,0,0,0,-1,1,0.002070443659275001,0,3.3307050462257832,0,1,0,flagged as statistical outlier (Isolation Forest),-1.328587856654071,1.1023047344166608,flagged as statistical outlier (Isolation Forest)
DUP0000,Mariam Bhatti,mariam.bhatti855@gmail.com,353484601,11.99.3.126,UET Lahore,Data Science,3.12,26,2026,202,2026-09-07 19:37:02.864333,1,duplicate_identity,1,1,100.0,4,21.0,0,0,0,0,1,-1,1,0.051479539946963304,3,2.548158446822393,1,3,1,duplicate email; duplicate phone; rapid submissions from same IP,-2.551704492117996,1.9887746251596956,duplicate email
DUP0001,Mariam Bhatti ,mariam.bhatti1@yahoo.com,342839032,11.99.3.126,UET Lahore,Data Science,3.12,26,2026,194,2026-09-07 19:37:23.273185,1,duplicate_identity,0,0,100.0,4,21.0,0,0,0,0,1,-1,1,0.010767582128382358,0,3.5349670608242683,0,2,1,rapid submissions from same IP,-1.4223782138057228,1.2174264496079679,rapid submissions from same IP
APP00729,Ahmed Malik,ahmed.malik660@gmail.com,367671743,181.41.96.225,Karachi University,Software Engineering,3.03,23,2025,257,2026-09-07 19:40:11.019088,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.16937845608714314,0,1.7065406174592117,0,0,0,combination of weak signals,0.4966745320743891,-1.1045127347809316,combination of weak signals
DUP0002,Mariam Bhatti ,mariam.bhatti2@hotmail.com,353484601,11.99.3.126,UET Lahore,Data Science,3.12,26,2026,195,2026-09-07 19:47:48.759478,1,duplicate_identity,0,1,100.0,4,625.0,0,0,0,0,1,-1,1,0.0010133706143293786,3,2.737950067910722,1,3,1,duplicate phone,-1.8439060432679506,1.4615140809981775,duplicate phone
APP00840,Talha Riaz,talha.riaz515@outlook.com,319374022,167.233.211.106,UET Lahore,Marketing,2.64,19,2026,98,2026-09-07 20:24:09.424638,0,none,0,0,85.71428571428572,1,9999.0,0,0,0,0,0,1,0,-0.17740010289364877,0,1.3636941781321084,0,0,0,combination of weak signals,0.027923396334721445,-0.3258561723691361,combination of weak signals
APP00252,Nida Ahmed,nida.ahmed679@hotmail.com,324972370,75.133.161.238,Karachi University,Graphic Design,3.52,20,2024,191,2026-09-07 23:01:09.636332,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2337193038906379,0,0.990413437613168,0,0,0,combination of weak signals,0.1444488235087647,-0.6445783930651667,combination of weak signals
APP00318,Sadia Hussain,sadia.hussain510@gmail.com,302722069,104.211.18.143,IBA Karachi,Data Science,2.66,21,2024,188,2026-09-07 23:03:59.130323,0,none,1,1,100.0,1,9999.0,0,0,0,0,1,-1,1,0.028342618908101858,3,3.202813177832613,1,3,1,duplicate email; duplicate phone,-1.0129468857126043,0.17685807987228566,duplicate email
